AWS_AccountID,AWS_Region,AWS_Partition,AWS_Service,AWS_ResourceType,AWS_ResourceID,AWS_ResourceARN,AWS_Tags
575530852213,us-east-1,aws,ec2,route-table,rtb-0f297b22aa24dca20,arn:aws:ec2:us-east-1:575530852213:route-table/rtb-0f297b22aa24dca20,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'DatabaseRouteTable'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-database-rt-1'}]"
575530852213,us-east-1,aws,ec2,security-group,sg-0054f7014774d1476,arn:aws:ec2:us-east-1:575530852213:security-group/sg-0054f7014774d1476,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'EKSNodeSecurityGroup'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-project-eks-cluster-nodes-sg'}]"
575530852213,us-east-1,aws,ec2,security-group,sg-093fff54798b86102,arn:aws:ec2:us-east-1:575530852213:security-group/sg-093fff54798b86102,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'EKSClusterSecurityGroup'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-project-eks-cluster-cluster-sg'}]"
575530852213,us-east-1,aws,ec2,security-group,sg-0a27a5a37328ee5fe,arn:aws:ec2:us-east-1:575530852213:security-group/sg-0a27a5a37328ee5fe,"[{'Key': 'aws:eks:cluster-name', 'Value': 'rgtrovao-project-eks-cluster'}, {'Key': 'kubernetes.io/cluster/rgtrovao-project-eks-cluster', 'Value': 'owned'}, {'Key': 'Name', 'Value': 'eks-cluster-sg-rgtrovao-project-eks-cluster-1503557375'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-002e0a1bd3373103c,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-002e0a1bd3373103c,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-public-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0037249b5aa8d5037,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0037249b5aa8d5037,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-public-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-00418c6c524fd01bf,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-00418c6c524fd01bf,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-00ba19e158e526765,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-00ba19e158e526765,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-database-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-00c4b187917d4ad62,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-00c4b187917d4ad62,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-public-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-02d22670e937392e9,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-02d22670e937392e9,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-database-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-03b61fbc5fb5a506f,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-03b61fbc5fb5a506f,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-public-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-042b954f22733c4ef,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-042b954f22733c4ef,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-public-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0507e040a6d51b8c1,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0507e040a6d51b8c1,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-061674496cd349bec,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-061674496cd349bec,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-database-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-062795d77373455be,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-062795d77373455be,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-private-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-06f2647f04d36f74a,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-06f2647f04d36f74a,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-database-subnet-1'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-07a324108eee26675,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-07a324108eee26675,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PublicSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Public'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-public-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-07fb72e7f7a0c6cc0,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-07fb72e7f7a0c6cc0,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-private-subnet-2'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-09c323792646d9f12,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-09c323792646d9f12,"[{'Key': 'Project', 'Value': 'eks-project'}, {'Key': 'Type', 'Value': 'PrivateSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Private'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'eks-vpc-private-subnet-3'}]"
575530852213,us-east-1,aws,ec2,subnet,subnet-0a169749379ec4597,arn:aws:ec2:us-east-1:575530852213:subnet/subnet-0a169749379ec4597,"[{'Key': 'Project', 'Value': 'rgtrovao-project'}, {'Key': 'Type', 'Value': 'DatabaseSubnet'}, {'Key': 'ManagedBy', 'Value': 'Terraform'}, {'Key': 'Tier', 'Value': 'Database'}, {'Key': 'Environment', 'Value': 'dev'}, {'Key': 'Name', 'Value': 'rgtrovao-vpc-database-subnet-1'}]"
